,Unnamed: 0,asset_id,id,status_type_id,sensor_0_avg,sensor_1_avg,sensor_2_avg,Wind speed (m/s),wind_speed_4_avg,wind_speed_3_max,wind_speed_3_min,wind_speed_3_std,Pitch angle (°),sensor_5_max,sensor_5_min,sensor_5_std,sensor_6_avg,sensor_7_avg,sensor_8_avg,sensor_9_avg,sensor_10_avg,sensor_11_avg,sensor_12_avg,sensor_13_avg,sensor_14_avg,sensor_15_avg,sensor_16_avg,sensor_17_avg,sensor_18_avg,sensor_18_max,sensor_18_min,sensor_18_std,sensor_19_avg,sensor_20_avg,sensor_21_avg,sensor_22_avg,sensor_23_avg,sensor_24_avg,sensor_25_avg,sensor_26_avg,reactive_power_27_avg,reactive_power_27_max,reactive_power_27_min,reactive_power_27_std,reactive_power_28_avg,reactive_power_28_max,reactive_power_28_min,reactive_power_28_std,power_29_avg,power_29_max,power_29_min,power_29_std,power_30_avg,power_30_max,power_30_min,power_30_std,sensor_31_avg,sensor_31_max,sensor_31_min,sensor_31_std,sensor_32_avg,sensor_33_avg,sensor_34_avg,sensor_35_avg,sensor_36_avg,sensor_37_avg,sensor_38_avg,sensor_39_avg,sensor_40_avg,sensor_41_avg,sensor_42_avg,sensor_43_avg,sensor_44,sensor_45,sensor_46,sensor_47,sensor_48,sensor_49,Power (kW),sensor_51,Rotor speed (RPM),sensor_52_max,sensor_52_min,sensor_52_std,sensor_53_avg
39,436,10,436,0,17,107.7,4.5,9.1,8.6,14.7,4.0,1.2,-2.0,-1.1,-2.4,0.3,27,43,105,44,39,60,52,61,77.0,86,82,83,1659.5,1683.5,1616.6,11.7,35,44,41,1.0,912.4,950.2,927.8,50.0,0.487804878,0.487804878,0.478243902,0.000292683,-0.487804878,-0.487804878,-0.487804878,0.0,0.534097561,0.695317073,0.391463415,0.067073171,0.534195122,0.685317073,0.398439024,0.066634146,-0.080292683,-150.6,-172.4,5.2,397.6,395.0,395.9,42,43,43,63,71,65,45,103.2,33,0,182632,0,0,-27432,0,182632,-27432,14.7,14.9,14.3,0.1,19
40,437,10,437,0,17,100.0,-3.3,8.6,8.1,13.8,4.0,1.1,-2.2,-1.4,-2.4,0.1,27,43,105,44,38,60,55,61,77.0,84,81,83,1647.4,1676.7,1583.7,17.9,35,44,40,1.0,747.0,784.5,761.6,50.0,0.487804878,0.487804878,0.487804878,0.0,-0.487804878,-0.487804878,-0.487804878,0.0,0.440146341,0.619707317,0.322195122,0.055658537,0.440439024,0.614146341,0.337268293,0.055707317,-0.073902439,-144.6,-160.9,4.2,399.8,397.4,398.3,41,42,42,63,71,65,45,103.2,33,0,150545,0,0,-25262,0,150545,-25262,14.5,14.8,13.9,0.2,19
41,438,10,438,0,17,88.6,-14.6,8.8,8.0,16.0,4.0,1.3,-2.1,-0.8,-3.2,0.2,27,43,104,44,38,60,56,60,76.0,83,80,81,1642.7,1686.3,1515.8,34.5,34,44,40,1.0,743.3,781.8,760.8,50.0,0.487804878,0.487804878,0.487804878,0.0,-0.487804878,-0.487804878,-0.487804878,0.0,0.43697561,0.585365854,0.283512195,0.053414634,0.437073171,0.577853659,0.295073171,0.052634146,-0.073902439,-144.3,-160.2,3.2,398.2,395.7,396.3,41,42,42,62,70,64,45,103.2,33,0,149349,0,0,-25248,0,149349,-25248,14.5,14.9,13.4,0.3,19
42,443,10,443,0,17,89.2,-6.6,8.4,7.5,13.4,3.8,1.0,-2.3,-2.0,-2.4,0.1,27,43,102,43,39,60,56,58,74.0,76,74,76,1643.7,1674.0,1560.3,21.5,33,43,40,1.0,600.4,637.4,615.0,50.0,0.487804878,0.487804878,0.487804878,0.0,-0.487804878,-0.487804878,-0.487804878,0.0,0.35595122,0.450341463,0.262390244,0.032390244,0.356097561,0.446292683,0.268536585,0.031804878,-0.069414634,-138.2,-151.8,2.8,401.7,399.5,400.1,41,42,42,59,67,61,45,95.9,33,0,121663,0,0,-23707,0,121663,-23707,14.5,14.8,13.8,0.2,19
43,444,10,444,0,17,93.9,-1.9,8.3,7.5,13.8,3.7,1.0,-2.3,0.0,-2.8,0.1,27,43,101,43,38,60,57,58,74.0,75,74,75,1639.5,1672.2,1563.2,20.1,33,42,40,1.0,595.0,632.4,611.1,50.0,0.487804878,0.487804878,0.487804878,0.0,-0.487804878,-0.487804878,-0.487804878,0.0,0.352195122,0.436780488,0.281219512,0.027658537,0.352243902,0.42297561,0.286292683,0.027170732,-0.06897561,-132.7,-148.2,3.7,400.5,398.5,398.9,40,42,41,59,67,60,45,95.9,33,0,120449,0,0,-23561,0,120449,-23561,14.5,14.8,13.8,0.2,19
44,447,10,447,0,18,103.8,7.9,8.0,7.5,13.7,3.2,1.0,-2.2,0.3,-2.8,0.1,27,43,100,43,38,60,57,57,72.0,73,72,73,1617.7,1677.1,1536.3,33.2,32,42,39,1.0,591.2,629.3,610.0,50.0,0.487804878,0.487804878,0.487804878,0.0,-0.487804878,-0.487804878,-0.487804878,0.0,0.350341463,0.512536585,0.213756098,0.062195122,0.350243902,0.503512195,0.226390244,0.061609756,-0.065414634,-126.3,-142.5,3.7,399.7,397.4,397.7,40,42,41,58,65,60,45,95.9,32,0,119699,0,0,-22359,0,119699,-22359,14.3,14.8,13.6,0.3,19
45,449,10,449,0,18,103.5,7.6,7.8,7.4,12.9,4.0,0.9,-2.2,-1.9,-2.4,0.1,27,42,99,42,39,59,56,56,70.0,72,70,71,1602.3,1655.4,1462.5,40.6,29,41,39,1.0,566.3,605.9,586.6,50.0,0.487804878,0.487804878,0.487804878,0.0,-0.487804878,-0.487804878,-0.487804878,0.0,0.335560976,0.424,0.237365854,0.030439024,0.335560976,0.415121951,0.244634146,0.02995122,-0.066390244,-123.9,-146.0,4.3,399.3,396.9,397.3,41,42,42,59,67,65,45,95.9,32,0,114674,0,0,-22698,0,114674,-22698,14.1,14.6,12.9,0.4,19
46,455,10,455,0,17,72.6,1.3,4.0,3.8,8.4,0.7,0.7,-0.2,0.9,-1.2,0.5,26,41,96,41,38,50,51,50,57.0,63,62,63,1249.2,1281.5,1226.0,7.2,27,38,39,0.4,73.8,94.8,60.9,50.0,0.099219512,0.297170732,0.0,0.063073171,-0.099219512,0.0,-0.297170732,0.063073171,0.020243902,0.060682927,0.0,0.012878049,0.020195122,0.06004878,0.0,0.012878049,-0.036682927,-1.8,-100.1,18.2,399.8,397.2,396.6,39,41,40,61,69,66,44,71.3,30,0,6913,0,0,-12528,0,6913,-12528,11.0,11.3,10.8,0.1,18
47,465,10,465,0,17,102.3,14.8,4.7,4.2,16.4,0.8,0.6,-0.9,-0.4,-1.3,0.1,26,39,93,39,38,48,46,47,45.0,58,57,58,1250.7,1263.9,1240.6,4.1,26,37,39,0.4,213.8,226.8,225.4,50.0,0.18004878,0.267414634,0.096682927,0.040341463,-0.18004878,-0.096682927,-0.267414634,0.040341463,0.036731707,0.054585366,0.019756098,0.008243902,0.036829268,0.054292683,0.020097561,0.008146341,-0.010341463,451.8,-512.3,272.6,397.9,395.7,394.7,39,41,40,63,70,66,44,87.5,29,0,12586,0,0,-3197,0,12586,-3197,11.0,11.2,10.9,0.0,18
48,466,10,466,0,17,88.7,-5.0,5.0,4.3,10.6,2.4,0.6,-1.1,-0.4,-1.8,0.2,26,39,93,39,38,48,45,46,44.0,58,58,58,1255.1,1292.2,1241.2,7.9,26,37,39,0.4,221.4,235.9,233.9,50.0,0.196634146,0.288634146,0.073609756,0.043756098,-0.196634146,-0.073609756,-0.288634146,0.043756098,0.040146341,0.058926829,0.01502439,0.008926829,0.04004878,0.057609756,0.015219512,0.00897561,-0.014439024,472.8,-538.1,282.4,398.1,395.8,394.9,39,41,40,63,71,66,44,93.8,29,0,13669,0,0,-5499,0,13669,-5499,11.1,11.4,11.0,0.1,18
49,467,10,467,0,17,95.3,1.6,4.5,4.1,7.8,1.6,0.7,-0.7,0.7,-1.7,0.3,26,39,93,39,38,48,45,46,43.0,58,58,59,1251.1,1278.4,1232.7,5.9,26,37,39,0.3,188.7,199.1,202.8,50.0,0.155268293,0.271902439,0.03595122,0.06204878,-0.155268293,-0.03595122,-0.271902439,0.06204878,0.031707317,0.055512195,0.007365854,0.012682927,0.031707317,0.05502439,0.007804878,0.012585366,-0.004097561,472.2,-530.0,249.5,398.7,396.4,395.2,40,41,41,63,71,66,44,93.8,29,0,10881,0,0,-1831,0,10881,-1831,11.0,11.3,10.9,0.1,18
50,499,10,499,0,23,1.3,32.7,3.8,3.6,15.0,0.5,2.6,16.6,24.0,-2.8,11.6,35,37,41,37,34,39,39,31,32.0,34,34,34,521.6,1657.0,61.0,635.8,26,34,34,0.7,112.0,120.7,118.2,50.0,0.118780488,0.487804878,0.0,0.208292683,-0.118780488,0.0,-0.487804878,0.208292683,0.076,0.38204878,0.0,0.117902439,0.058585366,0.376243902,-0.014536585,0.115707317,-0.014341463,14.8,-136.4,40.3,401.7,399.8,398.6,34,36,35,65,69,64,52,328.6,31,-1143,20834,0,-1244,-3609,0,19691,-4852,4.1,14.6,0.0,5.9,27
51,591,10,591,0,17,87.7,-14.1,6.0,5.6,10.4,2.9,0.8,-1.8,0.5,-2.7,0.3,27,38,91,39,38,49,44,44,62.0,63,62,63,1335.5,1412.3,1258.3,43.1,26,37,39,1.0,223.8,258.8,236.3,50.0,0.481609756,0.487804878,0.392146341,0.016682927,-0.481609756,-0.392146341,-0.487804878,0.016682927,0.135121951,0.203268293,0.08004878,0.030292683,0.134731707,0.199219512,0.081365854,0.030292683,-0.039414634,-75.6,-88.4,2.9,400.7,398.1,398.2,40,41,41,68,71,64,47,101.8,30,0,45970,0,0,-13462,0,45970,-13462,11.8,12.5,11.1,0.4,19
52,594,10,594,0,17,99.4,-2.4,8.4,7.6,14.3,2.9,1.1,-2.3,-0.2,-3.1,0.1,27,38,93,39,38,54,47,47,66.0,66,64,66,1639.1,1673.4,1572.5,21.9,27,38,40,1.0,625.5,665.9,641.7,50.0,0.487804878,0.487804878,0.487804878,0.0,-0.487804878,-0.487804878,-0.487804878,0.0,0.371853659,0.467902439,0.26502439,0.043658537,0.371609756,0.453804878,0.26804878,0.043707317,-0.060731707,-108.3,-133.2,6.0,400.0,397.3,398.2,41,42,42,68,72,64,47,101.8,29,0,126963,0,0,-20738,0,126963,-20738,14.5,14.8,13.9,0.2,19
53,595,10,595,0,17,87.2,-7.3,7.6,7.0,11.8,2.8,1.0,-2.2,-1.9,-2.3,0.1,27,39,93,39,38,55,48,49,68.0,66,64,66,1578.4,1655.3,1504.4,36.4,28,38,39,1.0,458.9,496.4,469.9,50.0,0.487804878,0.487804878,0.487804878,0.0,-0.487804878,-0.487804878,-0.487804878,0.0,0.273707317,0.363902439,0.185414634,0.032097561,0.273609756,0.359902439,0.188585366,0.031609756,-0.055121951,-102.2,-127.3,7.1,401.8,399.1,399.8,40,41,41,68,72,65,47,94.5,29,0,93487,0,0,-18823,0,93487,-18823,13.9,14.6,13.3,0.3,19
54,596,10,596,0,17,100.0,5.6,7.1,6.7,10.8,2.7,0.8,-2.1,-1.9,-2.2,0.0,27,39,93,40,38,55,48,49,68.0,66,64,66,1513.9,1596.4,1420.5,45.1,27,38,38,1.0,422.5,459.2,430.9,50.0,0.487804878,0.487804878,0.487804878,0.0,-0.487804878,-0.487804878,-0.487804878,0.0,0.249902439,0.327219512,0.150292683,0.045219512,0.250292683,0.324585366,0.155902439,0.044926829,-0.057658537,-107.3,-131.9,5.0,401.6,399.1,399.9,40,41,41,69,72,65,47,94.5,29,0,85505,0,0,-19696,0,85505,-19696,13.4,14.1,12.6,0.4,19
55,605,10,605,0,17,110.8,-2.3,10.3,10.2,17.6,4.0,1.7,-1.0,1.3,-2.4,0.8,26,39,98,40,39,60,54,53,71.0,79,74,76,1671.2,1702.4,1640.1,9.6,29,41,43,1.0,1400.5,1435.6,1411.0,50.0,0.343560976,0.487804878,0.198097561,0.089365854,-0.448390244,-0.284536585,-0.487804878,0.063170732,0.825365854,0.975609756,0.55502439,0.098585366,0.82502439,1.024195122,0.562,0.099365854,-0.094390244,-182.9,-201.6,4.4,401.7,398.8,400.3,45,46,45,72,76,69,45,113.1,28,0,281386,0,0,-32235,0,281386,-32235,14.8,15.0,14.5,0.1,19
56,623,10,623,0,19,80.5,-16.4,10.6,10.2,18.9,2.0,1.7,-0.7,0.9,-2.4,0.8,33,42,105,42,38,63,54,57,76.0,95,89,91,1670.3,1699.7,1581.5,14.8,34,43,42,1.0,1384.8,1413.1,1383.4,50.0,0.357756098,0.487804878,0.198097561,0.082487805,-0.464829268,-0.284536585,-0.487804878,0.050146341,0.808,0.975609756,0.527219512,0.09697561,0.809170732,1.01595122,0.548878049,0.096878049,-0.101365854,-199.8,-215.1,3.4,400.4,397.5,399.6,44,45,44,82,86,81,45,96.9,32,0,276939,0,0,-34686,0,276939,-34686,14.7,15.0,14.0,0.1,27
57,630,10,630,0,21,83.6,-24.5,8.2,7.9,18.4,1.8,2.0,-1.9,-0.2,-2.4,0.4,34,41,106,42,39,59,52,62,80.0,92,89,91,1568.2,1682.0,1251.9,105.9,34,44,40,1.0,735.8,753.4,722.7,50.0,0.484780488,0.487804878,0.29902439,0.015414634,-0.48697561,-0.29902439,-0.487804878,0.010536585,0.420829268,0.784292683,0.06102439,0.161317073,0.421170732,0.773463415,0.065121951,0.160878049,-0.089219512,-173.5,-192.1,4.0,400.0,397.7,399.8,41,43,42,89,93,87,47,108.1,33,0,143686,0,0,-30484,0,143686,-30484,13.8,14.8,11.1,0.9,28
58,633,10,633,0,21,81.6,-26.2,11.1,10.6,23.7,2.7,2.3,0.0,3.6,-2.4,1.4,35,43,107,43,40,63,54,64,81.0,104,98,101,1666.7,1724.2,1601.3,19.4,38,44,44,1.0,1485.2,1507.4,1481.4,50.0,0.31,0.487804878,0.198097561,0.1,-0.40804878,-0.284536585,-0.487804878,0.088487805,0.861317073,0.975609756,0.528634146,0.104926829,0.86395122,1.024926829,0.543268293,0.108341463,-0.098780488,-194.3,-210.3,3.3,398.6,396.0,398.3,46,47,46,91,95,88,47,107.8,33,0,294925,0,0,-33731,0,294925,-33731,14.7,15.2,14.1,0.2,28
59,642,10,642,0,22,85.2,-17.0,10.9,10.3,24.2,2.9,2.0,-0.4,3.0,-2.4,1.3,35,44,112,44,41,65,56,70,87.0,115,109,111,1671.1,1715.8,1596.7,17.2,42,47,44,1.0,1394.9,1419.4,1390.8,50.0,0.350390244,0.487804878,0.198097561,0.104634146,-0.437463415,-0.284536585,-0.487804878,0.076731707,0.810926829,0.975609756,0.461268293,0.124731707,0.812926829,1.025317073,0.47404878,0.126390244,-0.100536585,-196.4,-212.7,3.8,399.6,396.7,399.1,46,48,47,85,90,83,50,102.2,35,0,277662,0,0,-34353,0,277662,-34353,14.8,15.1,14.1,0.1,29
60,652,10,652,0,23,121.5,23.8,9.1,8.8,20.6,1.8,1.9,-1.7,3.5,-2.4,0.8,34,44,104,43,38,63,53,68,83.0,99,95,97,1629.1,1724.5,1427.8,54.5,41,43,40,1.0,968.1,996.0,962.3,50.0,0.461365854,0.487804878,0.198097561,0.068878049,-0.478439024,-0.284536585,-0.487804878,0.038878049,0.566243902,0.975609756,0.25502439,0.165365854,0.565463415,1.023756098,0.264634146,0.166780488,-0.095609756,-188.7,-207.3,3.5,401.9,399.2,401.3,42,43,42,77,83,76,50,97.6,36,0,192731,0,0,-32655,0,192731,-32655,14.4,15.2,12.6,0.5,27
61,653,10,653,0,23,95.1,-10.2,9.2,8.8,21.8,3.4,1.9,-1.6,2.4,-2.5,1.0,34,44,103,43,38,62,51,68,83.0,98,94,96,1632.3,1722.6,1447.5,50.8,40,43,40,1.0,970.7,997.9,965.9,50.0,0.459170732,0.487804878,0.198097561,0.06902439,-0.479268293,-0.284536585,-0.487804878,0.035365854,0.565853659,0.975609756,0.200487805,0.17097561,0.567365854,1.02404878,0.206341463,0.172146341,-0.094292683,-182.8,-204.3,4.6,402.0,399.4,401.4,42,43,43,77,83,75,50,105.3,36,0,194131,0,0,-32209,0,194131,-32209,14.4,15.2,12.8,0.4,27
62,655,10,655,0,23,102.4,-19.4,9.1,8.6,18.7,2.1,1.6,-1.9,0.0,-2.5,0.4,34,44,102,42,39,61,54,67,82.0,94,91,93,1645.5,1693.3,1479.4,38.1,40,42,41,1.0,926.8,956.6,923.6,50.0,0.482341463,0.487804878,0.316195122,0.023560976,-0.487804878,-0.487804878,-0.487804878,0.0,0.542731707,0.857463415,0.292829268,0.114926829,0.541902439,0.842829268,0.307560976,0.115317073,-0.09302439,-179.9,-204.4,5.1,401.7,398.9,400.8,42,44,43,75,81,74,50,121.8,36,0,185154,0,0,-31768,0,185154,-31768,14.5,15.0,13.1,0.3,27
63,657,10,657,0,23,116.5,2.4,9.3,8.8,20.5,2.7,1.7,-1.7,-0.1,-2.4,0.5,33,44,102,42,39,63,55,67,82.0,95,92,94,1642.2,1700.9,1398.9,46.6,40,42,41,1.0,976.1,1003.7,970.2,50.0,0.479317073,0.487804878,0.312536585,0.026536585,-0.487804878,-0.487804878,-0.487804878,0.0,0.569658537,0.861121951,0.194731707,0.124341463,0.569804878,0.85297561,0.208536585,0.123658537,-0.094682927,-184.5,-203.1,4.3,401.4,398.7,400.8,42,44,43,74,81,73,50,114.1,36,0,194739,0,0,-32393,0,194739,-32393,14.5,15.0,12.4,0.4,27
64,661,10,661,0,23,106.7,-13.3,7.5,7.3,16.6,1.2,1.8,-2.0,-0.3,-2.5,0.4,33,43,101,42,38,61,55,65,81.0,90,87,89,1529.0,1679.6,1250.6,119.4,39,41,39,0.9,584.2,605.7,569.7,50.1,0.486634146,0.487804878,0.315804878,0.011658537,-0.486634146,-0.315804878,-0.487804878,0.011658537,0.330634146,0.655365854,0.064487805,0.133756098,0.33004878,0.64702439,0.067170732,0.133365854,-0.087609756,-172.6,-186.0,2.9,399.6,396.7,398.8,40,42,41,73,79,71,50,120.0,35,0,112482,0,0,-29930,0,112482,-29930,13.5,14.8,11.0,1.0,26
65,663,10,663,0,23,136.7,19.8,8.7,8.1,20.0,2.2,1.6,-2.0,-0.2,-2.5,0.4,33,44,102,44,38,62,56,64,80.0,89,86,88,1625.6,1685.5,1409.4,54.8,39,44,39,1.0,793.1,817.4,782.4,50.0,0.487658537,0.487804878,0.460585366,0.001512195,-0.487804878,-0.487804878,-0.487804878,0.0,0.45702439,0.71302439,0.203853659,0.125317073,0.457170732,0.701219512,0.21102439,0.125219512,-0.085560976,-163.7,-185.0,5.0,398.5,395.7,397.9,41,42,42,71,78,70,50,116.9,36,0,156224,0,0,-29228,0,156224,-29228,14.4,14.9,12.5,0.5,26
66,677,10,677,0,21,100.8,-1.4,8.2,7.9,13.9,3.4,1.2,-2.2,-0.4,-2.9,0.2,31,45,100,45,38,60,56,58,72.0,75,73,74,1621.2,1680.3,1429.9,41.3,36,44,40,1.0,700.1,733.8,699.9,50.0,0.487804878,0.487804878,0.487804878,0.0,-0.487804878,-0.487804878,-0.487804878,0.0,0.411658537,0.624780488,0.250536585,0.062292683,0.411268293,0.615804878,0.271121951,0.061317073,-0.06897561,-133.6,-149.1,3.7,400.9,398.2,400.0,41,42,42,63,70,62,49,102.2,35,0,140519,0,0,-23559,0,140519,-23559,14.3,14.8,12.7,0.4,24
67,681,10,681,0,20,87.7,-6.0,9.6,9.0,16.3,2.8,1.4,-1.7,-0.1,-2.4,0.5,30,45,100,45,38,62,54,58,74.0,78,76,77,1666.5,1688.9,1602.7,12.3,36,44,41,1.0,1037.3,1071.6,1040.7,50.0,0.477609756,0.487804878,0.354146341,0.023121951,-0.487804878,-0.487804878,-0.487804878,0.0,0.609804878,0.819463415,0.366487805,0.099902439,0.609073171,0.808243902,0.374731707,0.10004878,-0.084390244,-153.7,-187.3,7.7,400.8,398.1,399.5,42,43,43,63,70,61,49,93.8,35,0,207960,0,0,-28818,0,207960,-28818,14.7,14.9,14.2,0.1,23
68,715,10,715,0,18,91.0,-2.1,10.2,9.7,18.5,3.9,1.5,-1.3,0.5,-2.3,0.5,27,42,106,42,39,62,54,59,76.0,92,87,89,1671.8,1700.0,1627.5,10.4,36,45,42,1.0,1242.3,1265.9,1235.7,50.0,0.436487805,0.487804878,0.248829268,0.054341463,-0.486536585,-0.381121951,-0.487804878,0.007512195,0.727365854,0.924878049,0.53604878,0.06702439,0.727658537,0.899902439,0.545121951,0.065170732,-0.099073171,-195.3,-211.1,3.6,402.5,400.0,402.0,43,45,44,62,70,63,45,93.1,32,0,248486,0,0,-33847,0,248486,-33847,14.8,15.0,14.3,0.1,19
69,720,10,720,0,18,99.7,-2.1,10.1,9.7,18.8,2.7,1.7,-1.2,1.4,-2.9,0.8,27,43,105,43,38,62,52,60,77.0,92,88,90,1663.3,1704.2,1587.3,17.7,36,44,42,1.0,1251.3,1274.4,1243.8,50.0,0.420780488,0.487804878,0.198097561,0.07502439,-0.481219512,-0.284536585,-0.487804878,0.025365854,0.728682927,0.975609756,0.489463415,0.102829268,0.727804878,0.984439024,0.507170732,0.102731707,-0.091463415,-180.0,-199.5,4.4,399.3,396.6,399.1,43,45,44,63,70,64,45,101.8,33,0,249471,0,0,-31298,0,249471,-31298,14.7,15.1,14.0,0.2,19
70,741,10,741,0,17,91.8,-11.5,11.1,10.5,23.1,1.9,2.1,-0.1,4.5,-2.4,1.3,27,43,113,42,39,62,50,68,88.0,118,112,115,1670.0,1719.7,1569.3,18.7,38,44,43,1.0,1456.8,1476.8,1443.4,50.0,0.319365854,0.487804878,0.198097561,0.093219512,-0.425902439,-0.284536585,-0.487804878,0.084536585,0.846926829,0.975609756,0.44404878,0.110292683,0.849707317,1.02497561,0.466292683,0.113268293,-0.093414634,-185.9,-196.5,2.6,400.7,397.9,400.7,45,47,46,74,83,79,49,103.2,33,0,290214,0,0,-31891,0,290214,-31891,14.7,15.1,13.9,0.2,19
71,845,10,845,0,17,94.3,5.0,11.4,10.8,17.4,3.2,1.6,0.0,2.3,-1.9,0.7,28,45,120,44,40,63,55,71,90.0,132,125,128,1678.5,1708.1,1651.4,8.3,40,48,44,1.0,1577.2,1601.9,1575.5,50.0,0.255512195,0.436829268,0.198097561,0.049609756,-0.383902439,-0.284536585,-0.487804878,0.07702439,0.918195122,0.975609756,0.735073171,0.049658537,0.920439024,1.023853659,0.74302439,0.051853659,-0.093463415,-184.1,-197.7,3.0,399.5,396.5,398.9,46,48,47,85,94,95,49,89.2,35,0,314473,0,0,-31939,0,314473,-31939,14.8,15.0,14.6,0.1,20
72,846,10,846,0,17,95.6,6.4,10.4,10.0,17.0,3.4,1.5,-1.0,0.4,-2.4,0.6,28,45,119,44,38,63,56,71,89.0,129,121,124,1673.1,1697.1,1650.4,8.4,39,48,42,1.0,1323.8,1346.4,1317.2,50.0,0.395560976,0.487804878,0.198097561,0.063512195,-0.483658537,-0.284536585,-0.487804878,0.019414634,0.77404878,0.975609756,0.55995122,0.070829268,0.773853659,0.973268293,0.573853659,0.070390244,-0.090780488,-175.5,-194.4,4.0,401.1,398.3,400.7,43,45,44,84,94,95,49,89.2,35,0,264589,0,0,-31003,0,264589,-31003,14.8,15.0,14.6,0.1,20
73,847,10,847,0,17,88.5,-0.7,11.3,10.6,18.4,4.0,1.7,-0.1,2.4,-2.3,1.0,28,45,118,44,38,63,52,71,89.0,126,120,123,1676.8,1707.0,1641.4,10.3,39,47,42,1.0,1505.0,1528.6,1500.6,49.9,0.299170732,0.487804878,0.198097561,0.078878049,-0.41697561,-0.284536585,-0.487804878,0.079317073,0.874487805,0.975609756,0.684682927,0.078926829,0.875853659,1.024634146,0.70302439,0.081073171,-0.095317073,-190.5,-200.6,2.5,399.0,396.2,398.5,44,46,45,83,93,93,49,89.2,34,0,298862,0,0,-32564,0,298862,-32564,14.8,15.0,14.5,0.1,20
74,852,10,852,0,17,104.0,3.6,8.9,8.6,15.1,1.7,1.3,-2.1,-1.0,-2.5,0.3,27,44,110,42,38,61,52,71,84.0,105,101,103,1647.5,1682.4,1577.6,23.6,36,44,40,1.0,927.6,946.6,913.1,50.0,0.487756098,0.487804878,0.471707317,0.000634146,-0.487804878,-0.487804878,-0.487804878,0.0,0.53804878,0.701853659,0.305609756,0.074829268,0.53804878,0.693560976,0.323121951,0.074243902,-0.096,-190.7,-203.6,2.4,402.1,399.7,402.1,42,43,42,77,87,86,48,100.4,33,0,183820,0,0,-32794,0,183820,-32794,14.5,14.8,13.9,0.2,19
75,854,10,854,0,18,110.8,1.9,10.4,9.8,20.0,1.7,1.8,-1.0,0.7,-2.8,0.7,27,44,108,42,39,62,55,69,82.0,105,100,103,1667.3,1694.7,1630.6,10.5,37,43,42,1.0,1265.3,1280.7,1251.0,50.0,0.426243902,0.487804878,0.224731707,0.054243902,-0.487170732,-0.335268293,-0.487804878,0.007512195,0.732731707,0.94897561,0.505853659,0.075121951,0.732,0.923317073,0.516585366,0.07404878,-0.094926829,-187.5,-200.3,2.9,398.7,396.2,398.9,44,45,44,75,85,83,48,108.8,34,0,249807,0,0,-32437,0,249807,-32437,14.7,14.9,14.4,0.1,19
76,868,10,868,0,17,118.5,17.0,8.9,8.7,17.3,0.7,1.7,-2.0,1.0,-3.0,0.6,27,42,106,42,38,60,54,64,71.0,97,93,95,1636.7,1683.5,1516.8,27.4,35,43,40,1.0,943.3,957.8,924.1,50.0,0.48097561,0.487804878,0.244243902,0.03297561,-0.487073171,-0.372439024,-0.487804878,0.00702439,0.542341463,0.929414634,0.296878049,0.099121951,0.54195122,0.911317073,0.307902439,0.099512195,-0.094195122,-183.2,-202.2,4.2,399.2,396.9,399.7,42,43,43,71,80,77,47,101.5,33,0,185487,0,0,-32238,0,185487,-32238,14.4,14.8,13.4,0.2,19
77,870,10,870,0,17,93.4,-16.1,10.2,9.8,17.4,4.0,2.1,-0.9,6.3,-2.5,1.5,27,43,106,43,39,62,54,64,71.0,101,95,97,1658.9,1734.7,1596.3,21.5,36,44,42,1.0,1263.2,1280.0,1247.8,50.0,0.399853659,0.487804878,0.198097561,0.102731707,-0.458829268,-0.284536585,-0.487804878,0.062634146,0.730146341,0.975609756,0.365512195,0.153609756,0.731560976,1.025073171,0.372926829,0.155414634,-0.09497561,-183.9,-204.7,4.2,399.2,396.6,399.5,44,45,45,71,80,77,46,109.6,33,0,249894,0,0,-32451,0,249894,-32451,14.6,15.2,14.1,0.2,19
78,898,10,898,0,18,81.8,-28.4,8.8,8.7,17.7,2.0,1.9,-1.8,1.0,-2.4,0.6,29,43,110,42,39,63,56,67,86.0,108,105,107,1613.1,1723.1,1429.5,53.0,36,43,40,1.0,953.8,965.2,932.8,50.0,0.464829268,0.487804878,0.198097561,0.058243902,-0.482926829,-0.284536585,-0.487804878,0.028829268,0.546731707,0.975609756,0.240878049,0.170243902,0.547121951,1.025414634,0.252195122,0.17097561,-0.098487805,-192.8,-211.5,4.4,399.6,397.4,400.1,42,44,43,76,86,83,50,110.3,34,0,186425,0,0,-33640,0,186425,-33640,14.2,15.2,12.6,0.5,22
79,1189,10,1189,0,18,151.2,28.7,9.4,9.2,16.7,1.9,1.8,-1.0,17.4,-2.5,2.8,26,32,29,33,36,42,35,33,36.0,35,33,33,1634.4,1704.0,927.2,78.7,25,28,39,1.0,1046.6,1067.9,1036.7,50.0,0.455073171,0.487804878,0.0,0.082292683,-0.474682927,0.0,-0.487804878,0.073853659,0.631365854,0.975609756,0.387560976,0.108146341,0.609463415,1.000390244,-0.011560976,0.157853659,-0.082097561,14.2,-193.4,54.3,400.8,398.1,400.7,41,42,42,66,68,63,41,122.5,26,-35,204006,0,44,-27502,0,203971,-27458,14.4,15.0,7.9,0.7,19
